,scenario,forcing,base_period,year,p05,p16,p50,p84,p95
1424,ssp245,aerosol,2020,2067,0.043342610750879335,0.07998081858355584,0.14809157415336216,0.23785531397044435,0.3080398547106181
1425,ssp245,aerosol,2020,2068,0.044031917743114234,0.08125963282379504,0.15135273400648175,0.24324341630145754,0.3161921585191871
1426,ssp245,aerosol,2020,2069,0.04476303508379651,0.08276198016354087,0.15452443573064945,0.24856689401722146,0.3242669949229257
1427,ssp245,aerosol,2020,2070,0.04543524172920517,0.08420754646315695,0.1578435394956288,0.2538943607605951,0.3322733985792647
1428,ssp245,aerosol,2020,2071,0.04604780192556266,0.08546403034957181,0.1610491169534265,0.2593667976604914,0.33983322844390373
1429,ssp245,aerosol,2020,2072,0.046432503408524894,0.08706228927560485,0.16440354673615243,0.2646977264429024,0.34623846597808156
1430,ssp245,aerosol,2020,2073,0.04701518598732717,0.0885805257927606,0.16762865185276565,0.2714911328612584,0.35244268557028297
1431,ssp245,aerosol,2020,2074,0.04729283796734256,0.09016377181980101,0.1708613005753965,0.27700367771614876,0.3590954972300119
1432,ssp245,aerosol,2020,2075,0.048159906049028006,0.09147809873076033,0.17400253619216,0.28214419627958015,0.36677682964872893
1433,ssp245,aerosol,2020,2076,0.04904598946155186,0.09291751711443892,0.17723086775214614,0.28773590985568026,0.37442098260430384
1434,ssp245,aerosol,2020,2077,0.04940892458107347,0.0946705631456496,0.1807442498874614,0.29351063276983375,0.3829060841329948
1435,ssp245,aerosol,2020,2078,0.049562026791936956,0.09641359275017475,0.18404233294071637,0.2991590581344811,0.391666536895001
1436,ssp245,aerosol,2020,2079,0.05091505905206493,0.09854080841294627,0.18757979886579101,0.3044097531430214,0.39970155166331844
1437,ssp245,aerosol,2020,2080,0.05186744068409115,0.10053992388330345,0.1905701781355893,0.3104274770441563,0.4084346142484567
1438,ssp245,aerosol,2020,2081,0.05270122039760383,0.10200046040752399,0.19370434314411478,0.3166772468043737,0.41668519329693304
1439,ssp245,aerosol,2020,2082,0.05359261670537881,0.1033232402653618,0.19660400108786535,0.3233403314769753,0.42484571103278684
1440,ssp245,aerosol,2020,2083,0.054457701889881215,0.10482315423545871,0.19952687622034015,0.3296507839132012,0.43356328423815754
1441,ssp245,aerosol,2020,2084,0.05495932532834198,0.10637235665711364,0.2026738151456171,0.3355051286494946,0.44226926361872837
1442,ssp245,aerosol,2020,2085,0.05541368899213542,0.1081219816307566,0.2062752941698751,0.34215404881077005,0.45045970724959966
1443,ssp245,aerosol,2020,2086,0.056015078927963834,0.10984617251810692,0.2095350243604106,0.3481392112667627,0.45846412286379373
1444,ssp245,aerosol,2020,2087,0.05660887869578338,0.11145888756095504,0.21309000476178896,0.3539591360401402,0.4672637035014966
1445,ssp245,aerosol,2020,2088,0.05701224784777494,0.11320732621735384,0.21653785834657824,0.359794062030626,0.4757793812312986
1446,ssp245,aerosol,2020,2089,0.05801821718659017,0.11513682094084307,0.21979906444102681,0.36648835580732947,0.48499708294566496
1447,ssp245,aerosol,2020,2090,0.05878749981802298,0.1173385153076627,0.2239622578788043,0.3718202134658892,0.49308297246067356
1448,ssp245,aerosol,2020,2091,0.059657811647110794,0.11908510075145047,0.22773749152602907,0.3769526878325798,0.5005401956803326
1449,ssp245,aerosol,2020,2092,0.06044096602336869,0.1203507137108735,0.23097805781704972,0.3817540557640553,0.5087707179407758
1450,ssp245,aerosol,2020,2093,0.06115394272822821,0.12139857516475987,0.23343275835644395,0.3868110177467947,0.516016522216851
1451,ssp245,aerosol,2020,2094,0.06163102535197802,0.1229112688863661,0.23625883201258735,0.3911611207855279,0.5231001146146249
1452,ssp245,aerosol,2020,2095,0.062202893650045304,0.12450577768412202,0.23831432266876051,0.3949893274134336,0.5291022336154978
1453,ssp245,aerosol,2020,2096,0.06280246264280578,0.12558330244342056,0.2403469840241399,0.3991483496653023,0.5357247462765328
1454,ssp245,aerosol,2020,2097,0.06338624663202214,0.12662862742682796,0.2421667930464919,0.40350626737171835,0.5410120905008374
1455,ssp245,aerosol,2020,2098,0.06372220851520503,0.12769433854281584,0.24395015605736647,0.4077139448286273,0.5460623072108408
1456,ssp245,aerosol,2020,2099,0.06400853559401112,0.12892427337112827,0.246521509313,0.4109872606178279,0.550991688959004
1457,ssp245,aerosol,2020,2100,0.06428757733612267,0.12999576560103673,0.24858718704330318,0.4142510065421312,0.5570486179946438
1458,ssp245,bc_on_snow,2020,2020,0.0,0.0,0.0,0.0,0.0
1459,ssp245,bc_on_snow,2020,2021,-1.4341492084302102e-05,0.00021919302130804397,0.0005917788927023437,0.00105774649292119,0.0013808657720068215
1460,ssp245,bc_on_snow,2020,2022,-2.2268388640922498e-05,0.00033415096789902955,0.0009185480571018978,0.0017021128018545628,0.0022564335441822335
1461,ssp245,bc_on_snow,2020,2023,-2.714910272541002e-05,0.00036852299589291705,0.0010805740139609998,0.0020154886243665127,0.002752300221733383
1462,ssp245,bc_on_snow,2020,2024,-4.292442139428585e-05,0.0003486469961732208,0.001061479938297527,0.002106743463875036,0.002943075556030372
1463,ssp245,bc_on_snow,2020,2025,-6.205842213642393e-05,0.0002643820859270107,0.0009364612141138373,0.0020442188680725158,0.002942448678477615
1464,ssp245,bc_on_snow,2020,2026,-0.00010226913812103606,0.0001332189827019814,0.0007569794440358546,0.0018219031853457413,0.002806144450623704
1465,ssp245,bc_on_snow,2020,2027,-0.0002816709620725888,-5.8030783932316875e-06,0.0005143748665190628,0.0014979763471823482,0.0024579244136515126
1466,ssp245,bc_on_snow,2020,2028,-0.0006309512815727558,-0.00019256467004002078,0.00023889517155994966,0.0011354197893581742,0.0020268046188194333
1467,ssp245,bc_on_snow,2020,2029,-0.0011048436782917115,-0.0005709793129932894,9.31413042004614e-06,0.0007363105622756816,0.001615421634337721
1468,ssp245,bc_on_snow,2020,2030,-0.0016815377581798074,-0.0010287390316500566,-0.00021110075667363226,0.00036209346032520354,0.0011672968048678449
1469,ssp245,bc_on_snow,2020,2031,-0.0024043382563095684,-0.0015699349041355325,-0.0005309921219769365,6.714827046709897e-05,0.0007450654985939664
1470,ssp245,bc_on_snow,2020,2032,-0.003170173441517665,-0.002138702502674432,-0.0009031840383195711,-5.061800802532267e-05,0.0004297292278188517
1471,ssp245,bc_on_snow,2020,2033,-0.003930541810569776,-0.002748350828148247,-0.0012927600449958998,-0.0002063237320404809,0.000327673763492963
1472,ssp245,bc_on_snow,2020,2034,-0.004766874579718916,-0.003402511439820284,-0.001688000207575202,-0.0004118029543089285,0.0002130881598146225
1473,ssp245,bc_on_snow,2020,2035,-0.005657065743671641,-0.00407053201818711,-0.002108832928702231,-0.0006113549977766563,0.00019039282930934838
1474,ssp245,bc_on_snow,2020,2036,-0.00654005867219265,-0.0047855372224460966,-0.0025011044193565812,-0.0007901423489570902,0.00016499475729343273
1475,ssp245,bc_on_snow,2020,2037,-0.007431156725239596,-0.005479365928983748,-0.0029269796900033285,-0.0009352669811840019,0.00012168227859294902
1476,ssp245,bc_on_snow,2020,2038,-0.008363306098463585,-0.00615661618185718,-0.0033612223834496024,-0.001101879682700666,0.00011640899420903742
1477,ssp245,bc_on_snow,2020,2039,-0.009336543058472513,-0.006869667842383365,-0.0037940729999694778,-0.0012863748519807228,0.00012304405796115082
1478,ssp245,bc_on_snow,2020,2040,-0.010265740024450753,-0.007571764349422913,-0.004219929206920936,-0.0014576329425859847,0.00012656363460514608
1479,ssp245,bc_on_snow,2020,2041,-0.01117491904264134,-0.00835583999208163,-0.004656546299138142,-0.0016150368536877124,0.00013114656635280003
1480,ssp245,bc_on_snow,2020,2042,-0.012217497619886063,-0.009202171420297276,-0.005159419973964852,-0.0017845881874600522,0.00013284164207329796
1481,ssp245,bc_on_snow,2020,2043,-0.01328030850122155,-0.01012645859995942,-0.005679649485364369,-0.001971450207957801,0.0001304654825549915
1482,ssp245,bc_on_snow,2020,2044,-0.01440223267979146,-0.011097507072572937,-0.006198856208829984,-0.0021523593759215486,0.00014858976617663765
1483,ssp245,bc_on_snow,2020,2045,-0.015537144908563104,-0.012109963707439598,-0.006727364925027013,-0.0023433006738398632,0.0001674027662118721
1484,ssp245,bc_on_snow,2020,2046,-0.016764466864981165,-0.01306144110872844,-0.007261392706260583,-0.0025289747517396586,0.00018679249792783026
1485,ssp245,bc_on_snow,2020,2047,-0.01797695800009702,-0.014086072297438803,-0.007797984978241468,-0.00270655832906721,0.0002066715929831506
1486,ssp245,bc_on_snow,2020,2048,-0.019226627016356756,-0.015055589606555193,-0.008335647344713593,-0.0028890963343966547,0.00022697183557327248
1487,ssp245,bc_on_snow,2020,2049,-0.020505663701707987,-0.01605705143529087,-0.008874851893238445,-0.0030762789131780544,0.0002476399254868403
1488,ssp245,bc_on_snow,2020,2050,-0.021809802335071814,-0.017091598095988977,-0.009434164141320034,-0.0033274328860710416,0.0002686341739635878
1489,ssp245,bc_on_snow,2020,2051,-0.02299906344302678,-0.018084958399625296,-0.0099857024977279,-0.0035172313865669295,0.00022725629214804513
1490,ssp245,bc_on_snow,2020,2052,-0.024277170604968833,-0.018994863748320708,-0.010522108378972161,-0.0036912965056426286,0.000240695495663819
1491,ssp245,bc_on_snow,2020,2053,-0.02559765800090501,-0.01996902524361678,-0.011057142396433406,-0.0038611395529759554,0.0002536638041397873
1492,ssp245,bc_on_snow,2020,2054,-0.026894585870009015,-0.02091598334971958,-0.011562993412507105,-0.004035438272997264,0.0002664559199807848
1493,ssp245,bc_on_snow,2020,2055,-0.028104747900754744,-0.021834241340643067,-0.012047995066937656,-0.004209055369128585,0.0002791063989801494
1494,ssp245,bc_on_snow,2020,2056,-0.0292670365496019,-0.022763674423583805,-0.012543371209983167,-0.004398587199529959,0.00029164357855722547
1495,ssp245,bc_on_snow,2020,2057,-0.030402791488088398,-0.02374168510325771,-0.013060836931973796,-0.004601578811683451,0.0003040906940721378
1496,ssp245,bc_on_snow,2020,2058,-0.03156385773061197,-0.024648336009980766,-0.013533715834594506,-0.0048149437582305585,0.00031646680775552485
1497,ssp245,bc_on_snow,2020,2059,-0.03276738557518808,-0.02555520530615973,-0.014016737313779393,-0.004999942119858698,0.00032878755667955703
1498,ssp245,bc_on_snow,2020,2060,-0.03402851407425369,-0.02639537210905712,-0.014511290207015248,-0.005180182651607126,0.00034106577010668674
1499,ssp245,bc_on_snow,2020,2061,-0.035160523697141864,-0.02729292924490445,-0.01499585067973519,-0.005359836218077989,0.00035341140326121726
1500,ssp245,bc_on_snow,2020,2062,-0.03630046169205618,-0.02822102887756846,-0.015492448661209579,-0.005536079518298864,0.0003659085775263413
1501,ssp245,bc_on_snow,2020,2063,-0.03750999315569574,-0.029144739743799546,-0.016002442218858715,-0.0057198626619885925,0.00037853335967066203
1502,ssp245,bc_on_snow,2020,2064,-0.03868794060352645,-0.0301225313464911,-0.016521324350824873,-0.005908793912663963,0.00039126611110191595
1503,ssp245,bc_on_snow,2020,2065,-0.03998570838188726,-0.031080966778337257,-0.017054892144547695,-0.006090991783294264,0.00040409071937414794
1504,ssp245,bc_on_snow,2020,2066,-0.041282732282780274,-0.032049491642637866,-0.017602882214494686,-0.006274405999959302,0.0004169939575426628
1505,ssp245,bc_on_snow,2020,2067,-0.04253087223200547,-0.03302184447253457,-0.018122758407478345,-0.0064588262274492434,0.0004299649631883187
1506,ssp245,bc_on_snow,2020,2068,-0.04371713422649872,-0.03400286021404736,-0.018660421580703357,-0.006644093723906472,0.00044299481583227104
1507,ssp245,bc_on_snow,2020,2069,-0.04490193686371802,-0.03498527635544206,-0.01922154675972587,-0.006862658335812459,0.00045607617857880666
1508,ssp245,bc_on_snow,2020,2070,-0.046103929729164994,-0.03599525687089783,-0.01977891055323,-0.007057491331873691,0.00046920302387506877
1509,ssp245,bc_on_snow,2020,2071,-0.04739145778320384,-0.036991088529789724,-0.02036798411215912,-0.007268272301527138,0.0004823938157444343
1510,ssp245,bc_on_snow,2020,2072,-0.048666149995682285,-0.03801937164734579,-0.020914510164916855,-0.007468350064132165,0.0004956622551958527
1511,ssp245,bc_on_snow,2020,2073,-0.04996012718506684,-0.039063502710283346,-0.021478890596476674,-0.007667875576512228,0.0005089976707602824
1512,ssp245,bc_on_snow,2020,2074,-0.05124378596141606,-0.04004839646190973,-0.022016206251925574,-0.007868587316111996,0.0005223912915044991
1513,ssp245,bc_on_snow,2020,2075,-0.052581423378772696,-0.04104777197466395,-0.022573470569764886,-0.008070343667514903,0.0005358359094482458
1514,ssp245,bc_on_snow,2020,2076,-0.053892704518953005,-0.04207899491740978,-0.023131591133231932,-0.008273038105778,0.0005493255986152793
1515,ssp245,bc_on_snow,2020,2077,-0.05517111092207902,-0.04313862767414296,-0.02369184641492561,-0.008476590300135447,0.0005628554801459723
1516,ssp245,bc_on_snow,2020,2078,-0.056468152754020416,-0.044115552559259794,-0.024235025014032185,-0.008683796663412265,0.0005764215417682991
1517,ssp245,bc_on_snow,2020,2079,-0.05776957810593459,-0.045261590896562426,-0.02481813250352083,-0.008893203788660244,0.0005900204751340864
1518,ssp245,bc_on_snow,2020,2080,-0.05907409988469019,-0.04627845584278555,-0.025389721062843762,-0.009089488726293844,0.0006036495533454268
1519,ssp245,bc_on_snow,2020,2081,-0.060362011317080945,-0.04734077906357147,-0.02597485187589843,-0.009280293508109345,0.0006171402714774624
1520,ssp245,bc_on_snow,2020,2082,-0.061619839624166284,-0.048312623306256075,-0.026542526469533367,-0.009470099523389975,0.0006303645571939903
1521,ssp245,bc_on_snow,2020,2083,-0.06286280654216299,-0.049302519084365864,-0.027090998752658635,-0.009667876621493354,0.0006433727550882159
1522,ssp245,bc_on_snow,2020,2084,-0.06409494741484209,-0.05026944636436988,-0.027614395501308397,-0.009875931299927875,0.000656206158673459
1523,ssp245,bc_on_snow,2020,2085,-0.06531360521617113,-0.05126315055199654,-0.028140657902397948,-0.010086793739072454,0.0006688986401912647
1524,ssp245,bc_on_snow,2020,2086,-0.06652216348067154,-0.052209092873387965,-0.028654071060559838,-0.010295643571244763,0.0006814779902139651
1525,ssp245,bc_on_snow,2020,2087,-0.06775080689380415,-0.053141132716356065,-0.029149722827065183,-0.010487732687831812,0.0006939670183595766
1526,ssp245,bc_on_snow,2020,2088,-0.06904680449174912,-0.054108904603133966,-0.029677743170022586,-0.010679298590375428,0.0007063844457202428
1527,ssp245,bc_on_snow,2020,2089,-0.0703357270294882,-0.0550707438291908,-0.0301941858866277,-0.01087200901793632,0.0007187456415199015
1528,ssp245,bc_on_snow,2020,2090,-0.07153857048088783,-0.05601858449305261,-0.030711052935284977,-0.011067372323314712,0.0007310632214485563
1529,ssp245,bc_on_snow,2020,2091,-0.0728330953600624,-0.056921921318850835,-0.03120624276257411,-0.011251415901755477,0.0007427801452077863
1530,ssp245,bc_on_snow,2020,2092,-0.07403653652630685,-0.057742615238121194,-0.0316448155110689,-0.011416317555971682,0.0007534741675385673
1531,ssp245,bc_on_snow,2020,2093,-0.07505967399740295,-0.058409951093134106,-0.03201186439565862,-0.011562410566208827,0.0007630590581763707
1532,ssp245,bc_on_snow,2020,2094,-0.07595303265479733,-0.05910472431805049,-0.03237871785604174,-0.011686883537161217,0.0007718330569534045
1533,ssp245,bc_on_snow,2020,2095,-0.07675454582630822,-0.05979363652240701,-0.032722361049436266,-0.011803099598680342,0.0007800572381047883
1534,ssp245,bc_on_snow,2020,2096,-0.077478377385289,-0.06039432841152664,-0.033021573662470605,-0.01191346742873054,0.0007878405463630461
1535,ssp245,bc_on_snow,2020,2097,-0.07816832668234527,-0.060949500697265346,-0.03332309496100905,-0.012052604827016129,0.000795269463005073
1536,ssp245,bc_on_snow,2020,2098,-0.07882821091324584,-0.06149822340044619,-0.033616711602984184,-0.012188687329322451,0.0008024128966807666
1537,ssp245,bc_on_snow,2020,2099,-0.07946688976782328,-0.06200338311841311,-0.03389536588752917,-0.012300039628209171,0.0008093259576086487
1538,ssp245,bc_on_snow,2020,2100,-0.08009216336036609,-0.06248993610188958,-0.03421944165629842,-0.012404331024336584,0.0008160528723969616
1539,ssp245,slcf,2020,2020,0.0,0.0,0.0,0.0,0.0
1540,ssp245,slcf,2020,2021,0.003451091406828511,0.005450190348824417,0.008781449661883434,0.012816319249397452,0.015446228421970205
1541,ssp245,slcf,2020,2022,0.007116185395498009,0.010427710337039788,0.016336749177879195,0.02366307833995335,0.028476754140382247
1542,ssp245,slcf,2020,2023,0.010848508383804424,0.015007281998614843,0.022981423815294555,0.03324755348311283,0.0400663597583621
1543,ssp245,slcf,2020,2024,0.014637155190814766,0.01940502599343559,0.028706507339687937,0.04149980056960519,0.05023035630882417
1544,ssp245,slcf,2020,2025,0.018157241714974303,0.023327684115299795,0.03380047894356464,0.04879509946463895,0.05903603222188785
1545,ssp245,slcf,2020,2026,0.02150136315915927,0.027206496877835128,0.0385208667014747,0.055394050555788915,0.06763495661212496
1546,ssp245,slcf,2020,2027,0.024376725726712966,0.030817351404813488,0.04303558999659263,0.06159529708571054,0.07492383036163436
1547,ssp245,slcf,2020,2028,0.027638601588464852,0.03427049113032811,0.047606236494232235,0.0671967783956631,0.08212284377370248
